program,type,fy,state_abbr,GEOID,NAME,population,B01003_001M,mhi,B19013_001M,below_poverty,B17001_002M,white_non_hispanic,B03002_003M,pct_below_poverty,pct_poc,place_name
DW,srf,23,MN,2734784,"Lake Park city, Minnesota",602,137,63125,21073,43,33,520,108,7.142857142857142,13.621262458471762,Lake Park
DW,srf,23,IA,1907390,"Bondurant city, Iowa",7617,30,120588,10519,464,490,6778,545,6.09163712747801,11.01483523696993,Bondurant
DW,srf,23,IA,1956370,"New Market city, Iowa",370,76,53333,10157,42,23,353,75,11.351351351351353,4.5945945945945965,New Market
DW,srf,23,NY,3668891,"South Dayton village, New York",606,170,54583,22085,166,121,571,155,27.39273927392739,5.775577557755767,South Dayton
DW,srf,23,IA,1924600,"Eldridge city, Iowa",6693,16,89946,20715,103,62,5741,376,1.538921261018975,14.223815927087998,Eldridge
DW,srf,23,IL,1712268,"Cerro Gordo village, Illinois",1411,205,67303,15544,163,76,1314,192,11.552090715804395,6.874557051736346,Cerro Gordo
DW,srf,23,NV,3279400,"Verdi CDP, Nevada",1134,239,77212,43709,63,60,1047,235,5.555555555555555,7.671957671957671,Verdi
DW,srf,23,NC,3749800,"Oxford city, North Carolina",8685,31,42016,14542,2116,522,2740,416,24.36384571099597,68.45135290731146,Oxford
DW,srf,23,FL,1271525,"Tequesta village, Florida",6116,41,92457,10688,418,202,5254,332,6.83453237410072,14.094179202092874,Tequesta
DW,srf,23,WI,5540850,"Ladysmith city, Wisconsin",3192,18,49973,8593,419,158,2923,77,13.1265664160401,8.427318295739354,Ladysmith
DW,srf,23,VT,5017650,"Dorset CDP, Vermont",374,207,141304,51093,15,17,374,207,4.0106951871657754,0,Dorset
DW,srf,23,VA,5157688,"Norton city, Virginia",3668,NA,36974,9394,1049,341,3462,117,28.598691384950925,5.616139585605239,Norton
DW,srf,23,CA,0603302,"Avenal city, California",13423,26,51902,12786,2154,840,1247,589,16.047083364374583,90.7099754153319,Avenal
DW,srf,23,OR,4166550,"Shady Cove city, Oregon",3084,16,60702,20211,296,206,2510,206,9.59792477302205,18.61219195849546,Shady Cove
DW,srf,23,SD,4627260,"Harrisburg city, South Dakota",7157,18,89966,15829,162,177,6699,329,2.2635182338968844,6.399329327930687,Harrisburg
DW,srf,23,ND,3819620,"Dickinson city, North Dakota",25116,21,75767,3992,2590,487,21181,196,10.312151616499444,15.66730371078198,Dickinson
DW,srf,23,ID,1606670,"Bennington CDP, Idaho",142,73,95341,42877,0,13,142,73,0,0,Bennington
DW,srf,23,IL,1718030,"Cullom village, Illinois",495,105,58472,5931,89,60,419,78,17.97979797979798,15.35353535353535,Cullom
DW,srf,23,MN,2735450,"Lanesboro city, Minnesota",829,103,71750,13107,43,16,775,97,5.1869722557297955,6.513872135102545,Lanesboro
DW,srf,23,NH,3350260,"Nashua city, New Hampshire",90943,36,88766,4647,6809,1062,66354,1364,7.487107308973753,27.03781489504415,Nashua
DW,srf,23,NH,3351460,"New Hampton CDP, New Hampshire",324,71,80625,15639,108,9,324,71,33.33333333333333,0,New Hampton
DW,srf,23,UT,4981190,"Wanship CDP, Utah",320,158,82500,26050,0,12,294,161,0,8.125,Wanship
DW,srf,23,MS,2881520,"Yazoo City city, Mississippi",10573,21,31310,4693,4059,746,1016,260,38.39023928875437,90.39061761089567,Yazoo City
DW,srf,23,MS,2808300,"Brandon city, Mississippi",25142,33,89051,5319,1210,524,19371,1149,4.81266406809323,22.9536234189802,Brandon
DW,srf,23,MS,2876720,"Vicksburg city, Mississippi",21337,30,45147,6897,5320,887,5872,549,24.93321460373998,72.47973004639827,Vicksburg
DW,srf,23,MS,2831220,"Hazlehurst city, Mississippi",3601,15,38365,11855,1523,384,302,172,42.293807275756734,91.61344071091364,Hazlehurst
DW,srf,23,MS,2856960,"Philadelphia city, Mississippi",7065,27,38713,6730,2114,454,3190,445,29.92215145081387,54.847841472045296,Philadelphia
DW,srf,23,OK,4058250,"Perry city, Oklahoma",4526,19,61410,7350,461,237,3930,128,10.185594343791427,13.168360583296518,Perry
DW,srf,23,MS,2875360,"Union town, Mississippi",2780,601,40201,10400,948,330,1097,302,34.10071942446043,60.539568345323744,Union
DW,srf,23,MS,2815340,"Columbia city, Mississippi",5831,20,29470,4699,1411,385,3200,366,24.198250728862973,45.12090550505916,Columbia
DW,srf,23,MS,2824980,"Florence city, Mississippi",4596,20,88750,24970,629,467,3981,467,13.685813751087903,13.38120104438643,Florence
DW,srf,23,IL,1728950,"Georgetown CDP, Illinois",423,140,70655,7897,135,106,383,138,31.914893617021278,9.456264775413715,Georgetown
DW,srf,23,MS,2874400,"Tremont town, Mississippi",321,137,42750,23079,84,87,315,134,26.168224299065418,1.8691588785046775,Tremont
DW,srf,23,MS,2831020,"Hattiesburg city, Mississippi",48466,40,41024,3593,14257,1596,19478,771,29.416498163661124,59.81100152684356,Hattiesburg
DW,srf,23,MS,2826060,"Friars Point town, Mississippi",1083,195,25156,6046,569,162,14,17,52.53924284395198,98.7072945521699,Friars Point
DW,srf,23,OH,3946998,"Malvern village, Ohio",1555,401,28387,4150,370,190,1413,389,23.79421221864952,9.131832797427649,Malvern
DW,srf,23,MS,2855760,"Pearl city, Mississippi",27255,60,56838,7504,2794,747,16264,1013,10.251330031186939,40.32654558796551,Pearl
DW,srf,23,MS,2831780,"Hernando city, Mississippi",17262,46,69761,15993,1311,704,12552,895,7.59471671880431,27.28536670142509,Hernando
DW,srf,23,OH,3962708,"Piketon village, Ohio",2525,281,42019,10330,507,229,2219,311,20.07920792079208,12.118811881188122,Piketon
DW,srf,23,MS,2875160,"Tylertown town, Mississippi",2341,491,32019,26467,794,312,1274,335,33.91712943186672,45.57881247330201,Tylertown
DW,srf,23,IN,1831432,"Harlan CDP, Indiana",1613,390,76750,17693,99,81,1579,390,6.137631742095475,2.107873527588339,Harlan
DW,srf,23,MS,2824940,"Flora town, Mississippi",2380,721,34219,7954,692,418,867,295,29.075630252100844,63.57142857142858,Flora
DW,srf,23,IA,1928425,"Fort Atkinson city, Iowa",321,68,67054,5322,7,7,317,69,2.1806853582554515,1.2461059190031136,Fort Atkinson
DW,srf,23,NC,3724440,"Fountain town, North Carolina",299,104,22250,13584,158,87,120,50,52.84280936454849,59.86622073578595,Fountain
DW,srf,23,OH,3921434,"Delaware city, Ohio",41926,657,86387,5496,2915,459,34177,1133,6.952726231932452,18.482564518437243,Delaware
DW,srf,23,IA,1916635,"Corydon city, Iowa",1688,203,52500,11958,241,93,1535,178,14.277251184834123,9.06398104265402,Corydon
DW,srf,23,WI,5518025,"Cumberland city, Wisconsin",2714,433,42760,6071,769,358,2206,379,28.334561532792925,18.7177597641857,Cumberland
DW,srf,23,OH,3902736,"Athens city, Ohio",22698,157,34493,5255,6801,562,18663,349,29.962992334126355,17.776896642876025,Athens
DW,srf,23,IL,1775822,"Towanda village, Illinois",426,103,67500,22077,67,44,422,102,15.727699530516432,0.9389671361502394,Towanda
DW,srf,23,WI,5587975,"Winter village, Wisconsin",277,64,46667,8814,49,20,237,61,17.689530685920577,14.440433212996396,Winter
DW,srf,23,WI,5539650,"Kimberly village, Wisconsin",7331,47,65061,11484,668,248,6375,367,9.11199017869322,13.040512890465152,Kimberly
DW,srf,23,CO,0813460,"Cheraw town, Colorado",197,66,45750,15460,21,18,162,62,10.65989847715736,17.766497461928935,Cheraw
DW,srf,23,MT,3058750,"Polson city, Montana",5218,33,48866,7138,945,283,3204,328,18.11038712150249,38.597163664239176,Polson
DW,srf,23,VT,5074650,"Vergennes city, Vermont",2561,31,72171,19890,276,79,2381,72,10.777040218664585,7.028504490433434,Vergennes
DW,srf,23,NC,3730660,"Henderson city, North Carolina",14997,53,37670,4239,3882,666,3708,500,25.885177035407082,75.2750550110022,Henderson
DW,srf,23,ID,1672100,"Sandpoint city, Idaho",8899,28,60208,6993,1365,359,7570,210,15.338802112596921,14.934262276660306,Sandpoint
DW,srf,23,SC,4572745,"Turbeville town, South Carolina",710,218,40000,18286,195,104,345,94,27.464788732394368,51.40845070422535,Turbeville
DW,srf,23,IL,1770629,"South Chicago Heights village, Illinois",3986,17,52115,7081,874,458,1215,362,21.92674360260913,69.51831409934772,South Chicago Heights
DW,srf,23,TX,4850820,"New Braunfels city, Texas",92993,87,85827,4476,5556,1068,54150,1683,5.9746432527179465,41.7698106309077,New Braunfels
DW,srf,23,IL,1746214,"Makanda village, Illinois",500,126,76563,23037,52,43,419,114,10.4,16.200000000000003,Makanda
DW,srf,23,VT,5068050,"South Royalton CDP, Vermont",475,182,44423,33429,82,71,404,174,17.263157894736842,14.94736842105263,South Royalton
DW,srf,23,NY,3665585,"Schoharie village, New York",956,208,50898,11899,92,52,724,165,9.623430962343097,24.26778242677824,Schoharie
DW,srf,23,VT,5035725,"Island Pond CDP, Vermont",759,148,44559,15470,104,62,699,141,13.70223978919631,7.905138339920953,Island Pond
DW,srf,23,MI,2636800,"Harrison city, Michigan",2311,324,35938,4407,696,208,2178,323,30.11683254002596,5.755084379056683,Harrison
DW,srf,23,IL,1705248,"Bensenville village, Illinois",18673,72,76489,4432,1636,484,7943,796,8.76131312590371,57.46264660204574,Bensenville
DW,srf,23,CA,0686972,"Yuba City city, California",69535,69,70412,3412,9400,1259,27748,997,13.518372042856116,60.09491622923708,Yuba City
DW,srf,23,NM,3538330,"La Luz CDP, New Mexico",1858,674,41467,38878,171,167,754,262,9.203444564047363,59.41872981700754,La Luz
DW,srf,23,MI,2610620,"Brighton city, Michigan",7486,18,74022,8977,476,150,6930,232,6.358535933742987,7.427197435212392,Brighton
DW,srf,23,VT,5041350,"Lunenburg CDP, Vermont",342,111,45469,19965,135,106,337,111,39.473684210526315,1.4619883040935662,Lunenburg
DW,srf,23,MI,2618300,"Corunna city, Michigan",3057,27,43911,7763,379,181,2788,125,12.397775596990513,8.79947661105659,Corunna
DW,srf,23,CA,0608240,"Bridgeport CDP, California",408,249,107500,53052,35,31,178,124,8.57843137254902,56.372549019607845,Bridgeport
DW,srf,23,ND,3807200,"Bismarck city, North Dakota",73694,52,76014,2676,6546,992,62746,804,8.882677015767905,14.856026270795454,Bismarck
DW,srf,23,IL,1728326,"Galesburg city, Illinois",29923,48,42346,3774,5400,711,21862,350,18.046318885138522,26.93914380242623,Galesburg
DW,srf,23,IL,1727065,"Forreston village, Illinois",1140,219,65179,5683,62,34,1009,208,5.43859649122807,11.491228070175438,Forreston
DW,srf,23,MN,2750470,"Perham city, Minnesota",3524,15,46509,6549,600,215,2992,234,17.0261066969353,15.096481271282642,Perham
DW,srf,23,SD,4636380,"Lennox city, South Dakota",2603,360,64663,15812,307,174,2283,320,11.794083749519785,12.293507491356124,Lennox
DW,srf,23,GA,1325552,"Eastman city, Georgia",5635,23,41213,13996,1265,357,3851,368,22.448979591836736,31.65927240461403,Eastman
DW,srf,23,NY,3657551,"Philadelphia village, New York",915,167,39000,8475,268,111,770,146,29.2896174863388,15.846994535519116,Philadelphia
DW,srf,23,NY,3635738,"Hortonville CDP, New York",282,233,96250,69265,19,21,274,233,6.73758865248227,2.836879432624116,Hortonville
DW,srf,23,ID,1616750,"Coeur d'Alene city, Idaho",54599,55,65786,2368,5142,958,46863,1070,9.41775490393597,14.168757669554395,Coeur d'Alene
DW,srf,23,OR,4129900,"Gold Beach city, Oregon",2533,537,49018,4829,423,213,1961,471,16.699565732333202,22.581918673509676,Gold Beach
DW,srf,23,TX,4870580,"Strawn city, Texas",501,149,46780,12210,89,58,345,137,17.764471057884233,31.1377245508982,Strawn
DW,srf,23,WI,5554725,"Mount Horeb village, Wisconsin",7717,25,96915,11204,275,159,7052,354,3.563560969288584,8.617338343916032,Mount Horeb
DW,srf,23,WY,5661580,"Pinedale town, Wyoming",1946,488,95120,35604,67,58,1625,458,3.442959917780062,16.495375128468652,Pinedale
DW,srf,23,KY,2183550,"Wilmore city, Kentucky",6017,32,59848,17683,594,249,5419,249,9.87202925045704,9.938507561907926,Wilmore
DW,srf,23,WI,5533000,"Hartford city, Wisconsin",15667,50,70887,7463,1364,373,13981,417,8.706197740473606,10.761473160145528,Hartford
DW,srf,23,WI,5572975,"Sheboygan city, Wisconsin",49805,71,59861,1676,5569,965,34526,552,11.18160827226182,30.67764280694709,Sheboygan
DW,srf,23,WI,5573725,"Shorewood village, Wisconsin",13707,27,87161,6946,1655,375,11129,405,12.074122711023564,18.807908367987153,Shorewood
DW,srf,23,WY,5648675,"Lyman town, Wyoming",1736,323,100875,14954,119,70,1510,322,6.854838709677419,13.018433179723502,Lyman
DW,srf,23,SC,4574275,"Walterboro city, South Carolina",5515,23,46119,4367,1207,428,2620,518,21.885766092475066,52.49320036264732,Walterboro
DW,srf,23,WI,5539350,"Kewaunee city, Wisconsin",2819,17,64643,15189,196,119,2715,34,6.952820148989003,3.689251507626821,Kewaunee
DW,srf,23,NM,3543370,"Los Lunas village, New Mexico",17452,28,68934,6382,2602,800,5307,630,14.909465963786387,69.59087783635113,Los Lunas
DW,srf,23,OH,3934636,"Hayesville village, Ohio",599,171,73125,33480,48,30,574,166,8.013355592654424,4.1736227045075225,Hayesville
DW,srf,23,IA,1975135,"State Center city, Iowa",1654,261,81250,20253,125,114,1449,230,7.557436517533253,12.394195888754538,State Center
DW,srf,23,CA,0644000,"Los Angeles city, California",3881041,74,76244,778,633702,9455,1089546,7248,16.32814494873927,71.92644963039555,Los Angeles
DW,srf,23,PA,4250088,"Minersville borough, Pennsylvania",4377,19,49555,9244,941,379,3702,300,21.498743431574137,15.421521590130226,Minersville
DW,srf,23,NC,3739700,"Lumberton city, North Carolina",19099,37,41314,2467,5181,548,7072,537,27.127074715953714,62.97188334467773,Lumberton
DW,srf,23,OH,3945164,"Lowell village, Ohio",506,128,40417,9674,117,70,490,127,23.122529644268774,3.1620553359683896,Lowell
DW,srf,23,UT,4911320,"Cedar City city, Utah",35812,29,60778,4311,6230,920,28263,398,17.396403440187648,21.079526415726562,Cedar City
DW,srf,23,PA,4235928,"Houtzdale borough, Pennsylvania",833,143,60000,8179,48,25,828,143,5.762304921968788,0.6002400960384193,Houtzdale
DW,srf,23,OH,3912000,"Canton city, Ohio",70589,49,37627,1971,20591,1499,42900,1085,29.17026732210401,39.22565838870079,Canton
DW,srf,23,IA,1963750,"Pleasantville city, Iowa",1840,338,66534,7640,134,101,1684,332,7.282608695652174,8.478260869565219,Pleasantville
DW,srf,23,MA,2552490,"Peabody city, Massachusetts",54204,41,91125,2476,3736,655,43468,1157,6.892480259759427,19.806656335325798,Peabody
DW,srf,23,ND,3827260,"Forman city, North Dakota",587,90,65000,21088,32,17,568,90,5.45144804088586,3.236797274275986,Forman
DW,srf,23,WA,5351340,"Omak city, Washington",4877,18,70125,20304,843,445,3690,359,17.285216321509125,24.338732827557934,Omak
DW,srf,23,VT,5007675,"Brandon CDP, Vermont",1858,342,54700,19578,201,96,1651,332,10.818083961248655,11.141011840688904,Brandon
DW,srf,23,WV,5426524,"Fairview town, West Virginia",247,85,60455,13633,0,13,233,84,0,5.668016194331983,Fairview
DW,srf,23,AZ,0455700,"Pine CDP, Arizona",1526,436,54720,31367,139,101,1468,423,9.10878112712975,3.800786369593709,Pine
DW,srf,23,VT,5004225,"Bellows Falls village, Vermont",2824,257,52813,12862,549,217,2438,271,19.440509915014164,13.668555240793197,Bellows Falls
DW,srf,23,CT,0952000,"New Haven city, Connecticut",135736,56,54305,2901,31927,2380,43696,1603,23.52139447162138,67.80809807272942,New Haven
DW,srf,23,VA,5100148,"Abingdon town, Virginia",8346,26,56164,11569,1291,319,7642,186,15.46848789839444,8.435178528636484,Abingdon
DW,srf,23,MI,2634000,"Grand Rapids city, Michigan",198096,53,61634,1910,36356,2488,115281,2122,18.35271787416202,41.805488248122124,Grand Rapids
DW,srf,23,MI,2670520,"Saginaw city, Michigan",44316,39,35521,2041,14945,1451,15100,897,33.72371152631104,65.92652766495172,Saginaw
DW,srf,23,MI,2640680,"Inkster city, Michigan",25839,37,38381,5849,9020,1175,4057,739,34.90847169008088,84.2989279770889,Inkster
DW,srf,23,MI,2680340,"Traverse City city, Michigan",15468,145,70700,6736,1663,350,13914,335,10.751228342384277,10.046547711404187,Traverse City
DW,srf,23,MI,2651460,"Marcellus village, Michigan",1203,221,66731,23452,134,69,1102,200,11.13881961762261,8.395677472984204,Marcellus
DW,srf,23,MI,2676220,"Stanton city, Michigan",1293,224,42083,16537,380,145,1140,196,29.389017788089717,11.832946635730863,Stanton
DW,srf,23,MI,2601260,"Allegan city, Michigan",5180,18,42162,19596,677,273,4078,389,13.06949806949807,21.274131274131264,Allegan
DW,srf,23,MI,2652940,"Melvindale city, Michigan",12639,22,38918,4494,4193,1153,7832,682,33.17509296621568,38.03307223672759,Melvindale
DW,srf,23,MI,2636280,"Hamtramck city, Michigan",27842,31,39648,4261,10285,1185,15043,1103,36.940593348179014,45.970117089289566,Hamtramck
DW,srf,23,MI,2681040,"Twin Lake CDP, Michigan",1885,437,78322,27633,54,64,1656,406,2.864721485411141,12.148541114058347,Twin Lake
DW,srf,23,MI,2646040,"Lapeer city, Michigan",9034,31,50510,5715,1823,338,7159,266,20.179322559220722,20.754925835731683,Lapeer
DW,srf,23,MI,2686920,"White Pigeon village, Michigan",1544,237,46750,14401,401,161,1407,222,25.971502590673573,8.873056994818654,White Pigeon
DW,srf,23,OH,3973670,"South Point village, Ohio",3000,480,76344,8123,345,151,2793,465,11.5,6.8999999999999915,South Point
DW,srf,23,OR,4150250,"Mount Vernon city, Oregon",595,177,62422,32505,52,33,549,167,8.739495798319327,7.731092436974791,Mount Vernon
DW,srf,23,OR,4160850,"Rainier city, Oregon",2010,443,58333,15249,586,313,1679,409,29.154228855721392,16.46766169154229,Rainier
DW,srf,23,IN,1814734,"Columbus city, Indiana",50896,473,75114,4252,5982,805,37007,835,11.753379440427539,27.288981452373463,Columbus
DW,srf,23,GA,1325720,"East Point city, Georgia",38113,33,59602,5153,7477,1553,4631,707,19.617978117702624,87.84929026841235,East Point
DW,srf,23,MN,2758396,"Sandstone city, Minnesota",2566,214,39602,10212,363,140,1745,205,14.146531566640686,31.995323460639128,Sandstone
DW,srf,23,OH,3947502,"Marblehead village, Ohio",962,202,97019,10491,43,31,854,175,4.46985446985447,11.226611226611226,Marblehead
DW,srf,23,TX,4814872,"Christoval CDP, Texas",189,162,NA,NA,0,15,52,58,0,72.48677248677248,Christoval
DW,srf,23,OH,3925144,"Elmore village, Ohio",1601,296,69583,23521,157,89,1319,281,9.806371018113678,17.613991255465336,Elmore
DW,srf,23,TX,4857176,"Pflugerville city, Texas",64528,47,111151,7112,3708,923,24260,2118,5.7463426729481775,62.403917679147035,Pflugerville
DW,srf,23,IL,1764616,"Robbins village, Illinois",4804,275,47174,31183,1583,591,202,157,32.951706910907575,95.79517069109076,Robbins
DW,srf,23,SC,4558170,"Powdersville CDP, South Carolina",10678,1121,81375,9538,1165,793,8205,1355,10.91028282449897,23.15976774676905,Powdersville
DW,srf,23,WI,5583975,"Watertown city, Wisconsin",22978,34,67189,3712,1812,425,19638,537,7.885803812342241,14.535642788754473,Watertown
DW,srf,23,WI,5531575,"Greenwood city, Wisconsin",1043,190,53750,9604,118,48,979,185,11.313518696069032,6.136145733461177,Greenwood
DW,srf,23,WI,5520450,"Dorchester village, Wisconsin",852,119,55179,9967,119,48,734,117,13.96713615023474,13.849765258215967,Dorchester
DW,srf,23,IL,1714468,"Cissna Park village, Illinois",882,173,47171,12644,66,42,769,158,7.482993197278912,12.811791383219955,Cissna Park
DW,srf,23,WI,5505900,"Beaver Dam city, Wisconsin",16652,31,65802,4825,931,257,13922,494,5.590920009608456,16.39442709584435,Beaver Dam
DW,srf,23,WI,5537900,"Jefferson city, Wisconsin",7778,41,69844,13287,759,251,6233,323,9.75829262021085,19.863718179480585,Jefferson
DW,srf,23,WI,5582925,"Viroqua city, Wisconsin",4493,35,54318,7827,519,175,4078,123,11.551302025372802,9.236590251502335,Viroqua
DW,srf,23,WI,5571650,"Sauk City village, Wisconsin",3506,17,78984,15738,165,79,3370,99,4.706217912150599,3.879064460924127,Sauk City
DW,srf,23,WI,5554075,"Montreal city, Wisconsin",768,124,57292,12045,63,26,690,118,8.203125,10.15625,Montreal
DW,srf,23,CA,0603204,"Auburn city, California",13773,45,73074,8773,1963,474,10437,597,14.252523052348797,24.22130254846438,Auburn
DW,srf,23,UT,4982510,"Wellington city, Utah",1506,323,54063,13050,335,174,1358,289,22.244355909694555,9.827357237715802,Wellington
